,sex,age,priors_count,c_charge_degree,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
1319,1,0.20310772947593386,-0.2699811455885199,0,0,0,1,0,0,0
687,1,0.1177315812917971,0.1528251718644611,1,1,0,0,0,0,0
5818,0,-0.4799014559971601,-0.6927874630415009,0,0,0,0,1,0,0
1841,1,0.7153646185807543,-0.6927874630415009,1,0,0,1,0,0,0
49,1,-0.4799014559971601,-0.6927874630415009,0,1,0,0,0,0,0
4421,1,-0.9921583451019806,0.36422833059095155,0,1,0,0,0,0,0
4091,1,1.2276215076855748,-0.48138430431501034,0,1,0,0,0,0,0
3743,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
5270,1,0.6299884703966175,-0.48138430431501034,1,0,0,1,0,0,0
3786,0,0.1177315812917971,0.1528251718644611,1,1,0,0,0,0,0
2860,1,-0.9921583451019806,-0.05857798686202939,0,1,0,0,0,0,0
6809,0,-0.9067821969178439,-0.48138430431501034,0,1,0,0,0,0,0
4728,0,-0.05302071507647639,0.36422833059095155,0,0,0,1,0,0,0
7093,1,0.800740766764891,-0.6927874630415009,1,0,0,0,1,0,0
3869,1,-0.7360299005495704,0.1528251718644611,0,1,0,0,0,0,0
6304,1,1.5691261004221218,-0.6927874630415009,0,0,0,1,0,0,0
1442,1,-0.5652776041812969,-0.05857798686202939,0,0,0,0,1,0,0
4810,0,-0.4799014559971601,-0.6927874630415009,0,0,0,1,0,0,0
4708,0,-0.5652776041812969,-0.48138430431501034,0,0,0,0,1,0,0
1268,0,0.800740766764891,-0.48138430431501034,1,0,0,1,0,0,0
844,1,0.7153646185807543,-0.05857798686202939,0,0,0,0,0,0,1
6854,1,0.7153646185807543,-0.48138430431501034,1,0,0,0,1,0,0
5223,1,0.5446123222124808,2.266856759129366,0,1,0,0,0,0,0
1770,0,-1.1629106414702541,-0.6927874630415009,0,1,0,0,0,0,0
2829,1,-1.0775344932861173,-0.6927874630415009,0,0,0,1,0,0,0
788,1,-1.0775344932861173,-0.48138430431501034,0,1,0,0,0,0,0
417,1,-1.0775344932861173,-0.6927874630415009,0,0,0,1,0,0,0
3989,1,-0.6506537523654337,-0.6927874630415009,0,1,0,0,0,0,0
3268,1,-0.13839686326061312,-0.48138430431501034,0,0,0,1,0,0,0
5760,1,0.5446123222124808,0.7870346480439325,0,1,0,0,0,0,0
3575,1,-0.9067821969178439,-0.48138430431501034,0,1,0,0,0,0,0
1049,1,1.0568692113173013,0.1528251718644611,0,1,0,0,0,0,0
1481,1,1.6545022486062586,2.266856759129366,1,0,0,1,0,0,0
2098,1,1.2276215076855748,-0.2699811455885199,1,0,0,1,0,0,0
111,1,-0.05302071507647639,-0.6927874630415009,0,0,0,1,0,0,0
6452,0,0.800740766764891,-0.6927874630415009,1,0,0,1,0,0,0
6638,0,-1.2482867896543908,-0.6927874630415009,1,0,0,1,0,0,0
2786,1,0.9714930631331645,1.8440504416763848,1,1,0,0,0,0,0
982,1,-0.4799014559971601,-0.6927874630415009,1,1,0,0,0,0,0
1877,1,-0.3091491596288866,3.3238725527618183,0,1,0,0,0,0,0
6271,0,-0.5652776041812969,-0.6927874630415009,0,1,0,0,0,0,0
3195,1,-0.9067821969178439,-0.48138430431501034,1,1,0,0,0,0,0
3356,1,-0.8214060487337072,-0.6927874630415009,1,1,0,0,0,0,0
5980,1,-0.7360299005495704,-0.2699811455885199,0,1,0,0,0,0,0
3255,1,-0.9921583451019806,0.575631489317442,0,1,0,0,0,0,0
4459,1,-1.0775344932861173,-0.6927874630415009,0,1,0,0,0,0,0
4964,1,0.7153646185807543,0.998437806770423,0,0,0,1,0,0,0
5485,0,-1.1629106414702541,-0.6927874630415009,0,1,0,0,0,0,0
387,1,0.03235543310766036,-0.2699811455885199,0,1,0,0,0,0,0
7091,1,-1.2482867896543908,-0.2699811455885199,0,0,1,0,0,0,0
2990,0,-0.39452530781302336,-0.48138430431501034,1,1,0,0,0,0,0
5948,1,-1.0775344932861173,-0.6927874630415009,0,0,0,0,1,0,0
402,1,-0.8214060487337072,-0.6927874630415009,0,0,0,1,0,0,0
3282,1,2.0813829895269422,0.998437806770423,0,1,0,0,0,0,0
399,1,-0.4799014559971601,-0.2699811455885199,0,1,0,0,0,0,0
971,1,-0.39452530781302336,0.1528251718644611,1,1,0,0,0,0,0
5468,0,0.1177315812917971,2.0554536004028754,0,1,0,0,0,0,0
6208,0,1.7398783967903952,-0.2699811455885199,0,1,0,0,0,0,0
2802,1,-1.1629106414702541,-0.6927874630415009,1,0,0,0,1,0,0
4170,1,0.20310772947593386,1.8440504416763848,0,1,0,0,0,0,0
2792,1,-0.8214060487337072,-0.48138430431501034,0,1,0,0,0,0,0
858,1,-0.9067821969178439,0.7870346480439325,1,1,0,0,0,0,0
4724,1,-0.22377301144474987,0.7870346480439325,0,1,0,0,0,0,0
352,1,-0.6506537523654337,-0.6927874630415009,1,0,0,0,1,0,0
220,1,1.3983738040538483,-0.6927874630415009,1,0,0,1,0,0,0
5672,0,-0.05302071507647639,0.36422833059095155,0,1,0,0,0,0,0
5215,1,0.20310772947593386,-0.48138430431501034,0,0,0,0,1,0,0
2460,1,-0.6506537523654337,-0.2699811455885199,0,0,0,1,0,0,0
629,1,-0.7360299005495704,-0.05857798686202939,0,0,0,1,0,0,0
3512,0,-0.4799014559971601,-0.6927874630415009,0,1,0,0,0,0,0
6931,0,1.3983738040538483,-0.6927874630415009,1,0,0,1,0,0,0
2604,1,0.7153646185807543,0.1528251718644611,1,1,0,0,0,0,0
5341,1,-0.9921583451019806,-0.48138430431501034,0,1,0,0,0,0,0
775,1,0.5446123222124808,0.998437806770423,0,1,0,0,0,0,0
1475,1,-0.9921583451019806,-0.6927874630415009,1,1,0,0,0,0,0
3106,1,-0.8214060487337072,3.746678870214799,0,1,0,0,0,0,0
5209,1,0.1177315812917971,-0.2699811455885199,1,0,0,1,0,0,0
3082,1,0.2884838776600706,2.901066235308837,0,0,0,1,0,0,0
3227,1,-1.2482867896543908,-0.48138430431501034,0,1,0,0,0,0,0
1050,1,0.1177315812917971,-0.2699811455885199,0,1,0,0,0,0,0
508,1,1.4837499522379851,0.1528251718644611,1,0,0,1,0,0,0
4966,1,-0.13839686326061312,1.421244124223404,0,0,0,1,0,0,0
2506,1,-0.9921583451019806,0.36422833059095155,1,0,0,0,0,0,1
5633,1,-0.05302071507647639,-0.6927874630415009,0,0,0,0,0,0,1
1688,1,-0.9067821969178439,0.1528251718644611,0,1,0,0,0,0,0
6534,0,-1.1629106414702541,-0.2699811455885199,0,1,0,0,0,0,0
1440,1,1.1422453595014381,1.2098409654969136,0,1,0,0,0,0,0
3733,1,-0.05302071507647639,-0.6927874630415009,1,0,0,0,1,0,0
2660,1,0.20310772947593386,-0.05857798686202939,1,1,0,0,0,0,0
3806,1,1.2276215076855748,0.1528251718644611,0,1,0,0,0,0,0
2091,1,0.20310772947593386,0.1528251718644611,0,1,0,0,0,0,0
2383,0,1.6545022486062586,0.7870346480439325,0,1,0,0,0,0,0
4167,1,-0.39452530781302336,0.575631489317442,1,1,0,0,0,0,0
3581,0,-0.6506537523654337,-0.6927874630415009,0,0,0,1,0,0,0
3526,0,0.2884838776600706,-0.05857798686202939,0,0,0,1,0,0,0
5119,0,-0.9921583451019806,-0.48138430431501034,1,0,0,1,0,0,0
3654,1,0.7153646185807543,0.36422833059095155,0,1,0,0,0,0,0
3762,1,-0.22377301144474987,-0.48138430431501034,0,1,0,0,0,0,0
5579,1,-1.0775344932861173,-0.6927874630415009,0,1,0,0,0,0,0
6905,0,-0.9067821969178439,-0.6927874630415009,0,1,0,0,0,0,0
6520,0,-0.39452530781302336,2.478259917855856,0,1,0,0,0,0,0
6077,0,-0.4799014559971601,-0.6927874630415009,0,1,0,0,0,0,0
5953,1,-0.05302071507647639,1.8440504416763848,0,1,0,0,0,0,0
2093,0,-0.6506537523654337,-0.6927874630415009,1,0,0,0,0,0,1
1944,1,-0.8214060487337072,-0.6927874630415009,0,1,0,0,0,0,0
2870,1,-0.5652776041812969,-0.05857798686202939,1,1,0,0,0,0,0
6038,1,-1.1629106414702541,-0.6927874630415009,1,0,0,1,0,0,0
1657,1,1.3983738040538483,-0.6927874630415009,1,0,0,1,0,0,0
5208,1,1.4837499522379851,-0.6927874630415009,1,0,0,0,1,0,0
3766,1,-0.39452530781302336,0.575631489317442,1,0,1,0,0,0,0
6019,1,-1.1629106414702541,0.1528251718644611,0,0,0,0,1,0,0
4336,1,1.7398783967903952,-0.6927874630415009,0,1,0,0,0,0,0
2464,1,-1.0775344932861173,-0.48138430431501034,0,1,0,0,0,0,0
228,1,-0.13839686326061312,0.1528251718644611,0,0,0,0,0,0,1
6514,1,1.9960068413428056,-0.6927874630415009,1,1,0,0,0,0,0
1333,1,-0.9921583451019806,-0.6927874630415009,1,1,0,0,0,0,0
3324,0,0.2884838776600706,-0.6927874630415009,1,1,0,0,0,0,0
3147,0,0.37386002584420736,0.998437806770423,0,0,0,1,0,0,0
2396,1,-1.0775344932861173,-0.6927874630415009,1,1,0,0,0,0,0
3334,1,0.4592361740283441,0.36422833059095155,0,1,0,0,0,0,0
367,1,0.1177315812917971,-0.48138430431501034,0,0,0,0,1,0,0
2459,1,1.825254544974532,-0.48138430431501034,1,1,0,0,0,0,0
1519,1,1.0568692113173013,2.266856759129366,0,1,0,0,0,0,0
81,1,0.5446123222124808,-0.48138430431501034,1,1,0,0,0,0,0
4483,1,0.7153646185807543,0.998437806770423,0,1,0,0,0,0,0
1533,1,0.8861169149490278,-0.6927874630415009,1,1,0,0,0,0,0
4651,1,1.7398783967903952,-0.6927874630415009,0,0,0,1,0,0,0
4983,1,0.800740766764891,-0.6927874630415009,0,0,0,0,0,0,1
2270,0,-0.8214060487337072,-0.48138430431501034,0,1,0,0,0,0,0
2201,1,-0.3091491596288866,2.478259917855856,0,1,0,0,0,0,0
1573,0,0.8861169149490278,-0.48138430431501034,1,0,0,1,0,0,0
968,1,-1.1629106414702541,-0.48138430431501034,1,1,0,0,0,0,0
2736,1,-0.6506537523654337,-0.6927874630415009,0,0,0,1,0,0,0
1711,1,-0.05302071507647639,0.7870346480439325,0,1,0,0,0,0,0
2410,0,-0.22377301144474987,-0.6927874630415009,0,1,0,0,0,0,0
4013,1,0.20310772947593386,1.6326472829498946,0,1,0,0,0,0,0
286,1,0.7153646185807543,-0.6927874630415009,0,1,0,0,0,0,0
108,1,0.7153646185807543,-0.48138430431501034,0,0,0,1,0,0,0
5833,0,-0.6506537523654337,0.36422833059095155,0,0,0,0,0,0,1
6217,1,-1.1629106414702541,-0.6927874630415009,1,0,0,1,0,0,0
6087,0,-0.6506537523654337,-0.6927874630415009,1,1,0,0,0,0,0
2698,1,1.825254544974532,0.7870346480439325,0,0,0,1,0,0,0
3235,1,0.9714930631331645,0.1528251718644611,0,0,0,1,0,0,0
2317,0,-0.13839686326061312,-0.2699811455885199,0,0,0,1,0,0,0
4250,0,1.3129976558697116,-0.6927874630415009,1,0,0,1,0,0,0
1184,0,-0.22377301144474987,0.575631489317442,0,1,0,0,0,0,0
2538,1,-1.1629106414702541,-0.6927874630415009,1,1,0,0,0,0,0
5645,1,0.03235543310766036,-0.48138430431501034,1,1,0,0,0,0,0
2835,1,0.20310772947593386,0.1528251718644611,1,0,0,0,0,0,1
2480,1,-0.5652776041812969,-0.48138430431501034,1,0,0,1,0,0,0
1769,1,1.0568692113173013,-0.6927874630415009,1,0,0,1,0,0,0
1126,1,2.252135285895216,-0.48138430431501034,0,1,0,0,0,0,0
4745,0,-1.0775344932861173,-0.6927874630415009,1,1,0,0,0,0,0
6247,1,1.2276215076855748,5.437904140026723,0,1,0,0,0,0,0
5706,1,0.20310772947593386,2.901066235308837,0,1,0,0,0,0,0
1803,1,-0.4799014559971601,2.0554536004028754,0,1,0,0,0,0,0
3485,1,-0.9067821969178439,-0.6927874630415009,0,1,0,0,0,0,0
5304,0,0.1177315812917971,-0.48138430431501034,1,1,0,0,0,0,0
5918,1,-0.6506537523654337,3.746678870214799,0,1,0,0,0,0,0
486,0,-0.9067821969178439,0.575631489317442,0,0,0,1,0,0,0
1651,1,-0.22377301144474987,4.38088834639427,0,1,0,0,0,0,0
2888,1,1.9960068413428056,-0.05857798686202939,0,0,0,1,0,0,0
6934,1,-0.7360299005495704,-0.2699811455885199,0,1,0,0,0,0,0
3502,1,-0.7360299005495704,-0.6927874630415009,1,1,0,0,0,0,0
2100,1,2.252135285895216,-0.6927874630415009,1,0,0,0,0,0,1
4106,1,-0.22377301144474987,1.2098409654969136,1,1,0,0,0,0,0
6933,1,-1.0775344932861173,-0.6927874630415009,0,1,0,0,0,0,0
2000,1,-1.1629106414702541,-0.48138430431501034,0,0,0,0,1,0,0
5755,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
1223,1,0.03235543310766036,-0.6927874630415009,1,1,0,0,0,0,0
3378,1,-1.0775344932861173,-0.6927874630415009,0,0,0,0,0,0,1
5038,1,2.166759137711079,-0.48138430431501034,0,1,0,0,0,0,0
2945,1,-0.9067821969178439,-0.6927874630415009,0,1,0,0,0,0,0
7068,1,0.2884838776600706,-0.48138430431501034,1,0,0,1,0,0,0
1088,1,0.20310772947593386,3.112469394035328,1,1,0,0,0,0,0
6585,1,-0.05302071507647639,-0.6927874630415009,1,0,0,1,0,0,0
6137,1,-1.0775344932861173,-0.6927874630415009,1,0,0,1,0,0,0
6731,1,-0.4799014559971601,-0.6927874630415009,0,0,0,1,0,0,0
748,0,-0.8214060487337072,-0.48138430431501034,1,1,0,0,0,0,0
7126,1,1.2276215076855748,-0.6927874630415009,0,0,0,1,0,0,0
586,1,-0.3091491596288866,-0.6927874630415009,1,0,0,0,1,0,0
1098,1,0.4592361740283441,-0.05857798686202939,0,0,0,1,0,0,0
491,0,-0.39452530781302336,-0.6927874630415009,1,0,0,1,0,0,0
4617,1,1.3983738040538483,-0.6927874630415009,1,0,0,1,0,0,0
5806,1,2.166759137711079,-0.48138430431501034,1,0,0,0,0,0,1
4511,1,-1.2482867896543908,-0.48138430431501034,0,1,0,0,0,0,0
4341,1,-0.6506537523654337,-0.6927874630415009,0,0,0,0,1,0,0
3707,0,1.3983738040538483,0.1528251718644611,0,0,0,1,0,0,0
888,1,-0.22377301144474987,0.1528251718644611,0,1,0,0,0,0,0
2524,0,1.825254544974532,-0.2699811455885199,1,0,0,0,1,0,0
2307,1,-0.7360299005495704,0.36422833059095155,0,1,0,0,0,0,0
1235,1,2.166759137711079,1.8440504416763848,0,1,0,0,0,0,0
5125,1,-0.13839686326061312,-0.05857798686202939,0,1,0,0,0,0,0
3662,1,0.20310772947593386,0.1528251718644611,1,0,0,1,0,0,0
4702,1,-0.7360299005495704,-0.2699811455885199,0,1,0,0,0,0,0
6395,1,0.5446123222124808,0.575631489317442,0,1,0,0,0,0,0
704,0,2.166759137711079,1.2098409654969136,0,0,0,1,0,0,0
5660,1,0.2884838776600706,-0.48138430431501034,0,0,0,0,0,0,1
5332,1,-1.0775344932861173,-0.48138430431501034,0,1,0,0,0,0,0
2696,0,1.1422453595014381,-0.48138430431501034,1,0,0,1,0,0,0
1265,1,-0.7360299005495704,-0.6927874630415009,1,0,0,0,1,0,0
1938,1,-1.2482867896543908,-0.6927874630415009,0,0,0,1,0,0,0
6810,1,-0.6506537523654337,1.421244124223404,0,1,0,0,0,0,0
3754,0,-0.13839686326061312,-0.6927874630415009,1,0,0,1,0,0,0
5283,1,0.1177315812917971,-0.48138430431501034,1,1,0,0,0,0,0
3990,1,0.37386002584420736,0.1528251718644611,0,1,0,0,0,0,0
769,1,-0.6506537523654337,0.1528251718644611,0,1,0,0,0,0,0
5816,1,-0.3091491596288866,-0.6927874630415009,1,1,0,0,0,0,0
1998,1,-0.8214060487337072,0.1528251718644611,0,0,0,1,0,0,0
5553,1,0.8861169149490278,-0.2699811455885199,0,0,0,1,0,0,0
5774,1,-0.13839686326061312,-0.6927874630415009,0,1,0,0,0,0,0
6459,1,3.618153656841404,-0.48138430431501034,1,1,0,0,0,0,0
3862,1,-0.9067821969178439,-0.48138430431501034,0,0,0,1,0,0,0
6758,1,-0.3091491596288866,0.575631489317442,0,1,0,0,0,0,0
3089,0,-0.39452530781302336,1.2098409654969136,0,0,0,1,0,0,0
5993,1,-1.2482867896543908,-0.48138430431501034,0,0,0,1,0,0,0
2966,1,-1.2482867896543908,-0.6927874630415009,0,0,0,1,0,0,0
86,1,-1.0775344932861173,-0.2699811455885199,0,1,0,0,0,0,0
5046,1,1.6545022486062586,-0.48138430431501034,0,0,0,0,0,0,1
4442,0,-0.05302071507647639,-0.48138430431501034,0,1,0,0,0,0,0
3626,1,-0.4799014559971601,0.575631489317442,0,1,0,0,0,0,0
6070,1,-0.5652776041812969,-0.6927874630415009,0,1,0,0,0,0,0
5096,1,-0.8214060487337072,-0.05857798686202939,0,0,0,0,0,0,1
3392,1,1.6545022486062586,1.6326472829498946,0,1,0,0,0,0,0
5584,0,-1.2482867896543908,-0.48138430431501034,1,0,0,0,0,0,1
4281,1,-0.9067821969178439,-0.48138430431501034,1,1,0,0,0,0,0
5135,1,0.5446123222124808,-0.48138430431501034,0,0,0,1,0,0,0
127,1,0.6299884703966175,0.575631489317442,0,0,0,1,0,0,0
1196,1,-0.3091491596288866,-0.6927874630415009,0,0,0,1,0,0,0
1218,1,-0.22377301144474987,-0.6927874630415009,1,0,0,0,1,0,0
3208,1,-0.9921583451019806,0.575631489317442,1,0,0,0,1,0,0
965,0,-0.9921583451019806,0.575631489317442,1,1,0,0,0,0,0
7074,0,0.8861169149490278,1.2098409654969136,1,1,0,0,0,0,0
2400,1,0.9714930631331645,-0.2699811455885199,0,0,0,0,0,0,1
112,1,-0.13839686326061312,0.36422833059095155,0,1,0,0,0,0,0
3817,1,-0.9921583451019806,-0.2699811455885199,1,1,0,0,0,0,0
5517,1,-0.6506537523654337,-0.6927874630415009,1,0,0,1,0,0,0
4224,1,-0.4799014559971601,0.1528251718644611,1,0,0,1,0,0,0
1628,1,-1.0775344932861173,-0.6927874630415009,0,0,0,0,1,0,0
1416,1,0.03235543310766036,-0.6927874630415009,1,0,0,0,1,0,0
735,1,-0.9067821969178439,-0.6927874630415009,0,1,0,0,0,0,0
6560,1,-0.4799014559971601,1.2098409654969136,0,1,0,0,0,0,0
1660,1,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
667,1,-0.39452530781302336,0.1528251718644611,1,0,0,0,0,0,1
639,1,-1.1629106414702541,-0.6927874630415009,0,1,0,0,0,0,0
2155,1,-0.3091491596288866,0.575631489317442,1,0,0,1,0,0,0
1566,1,-0.39452530781302336,1.6326472829498946,0,1,0,0,0,0,0
2866,1,-0.5652776041812969,0.575631489317442,0,1,0,0,0,0,0
3132,1,0.4592361740283441,2.478259917855856,0,1,0,0,0,0,0
59,1,0.03235543310766036,0.36422833059095155,0,1,0,0,0,0,0
7210,1,-0.9921583451019806,-0.6927874630415009,0,1,0,0,0,0,0
5090,1,1.5691261004221218,0.998437806770423,1,0,0,1,0,0,0
3115,1,0.37386002584420736,-0.48138430431501034,0,1,0,0,0,0,0
4350,0,-0.22377301144474987,-0.6927874630415009,1,0,0,1,0,0,0
1833,1,-0.8214060487337072,-0.48138430431501034,1,1,0,0,0,0,0
874,1,-0.9921583451019806,-0.05857798686202939,0,1,0,0,0,0,0
5767,1,-0.39452530781302336,-0.48138430431501034,1,1,0,0,0,0,0
6512,1,-0.4799014559971601,-0.6927874630415009,0,0,0,1,0,0,0
1724,1,-0.05302071507647639,5.015097822573742,0,1,0,0,0,0,0
2765,1,-1.2482867896543908,-0.48138430431501034,0,0,0,0,0,0,1
232,1,0.5446123222124808,-0.6927874630415009,1,1,0,0,0,0,0
2216,1,-1.1629106414702541,-0.48138430431501034,0,0,0,1,0,0,0
5312,1,-1.1629106414702541,-0.05857798686202939,0,1,0,0,0,0,0
4664,0,0.8861169149490278,-0.6927874630415009,1,0,0,1,0,0,0
936,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
1904,1,-1.1629106414702541,-0.48138430431501034,1,0,0,0,1,0,0
6842,1,1.5691261004221218,0.998437806770423,1,0,0,1,0,0,0
5021,1,0.5446123222124808,-0.48138430431501034,0,0,0,1,0,0,0
734,1,-0.9921583451019806,0.575631489317442,0,1,0,0,0,0,0
3150,0,0.03235543310766036,-0.2699811455885199,0,1,0,0,0,0,0
5709,0,2.252135285895216,-0.6927874630415009,0,0,0,1,0,0,0
4469,0,1.3983738040538483,-0.6927874630415009,1,0,0,1,0,0,0
6024,1,0.03235543310766036,-0.6927874630415009,0,0,0,1,0,0,0
2352,1,1.6545022486062586,-0.48138430431501034,1,0,0,1,0,0,0
5528,1,-0.6506537523654337,-0.6927874630415009,0,1,0,0,0,0,0
760,0,-1.2482867896543908,-0.48138430431501034,0,0,0,1,0,0,0
6361,1,-0.6506537523654337,0.998437806770423,0,1,0,0,0,0,0
5461,1,-0.9067821969178439,-0.05857798686202939,1,1,0,0,0,0,0
4954,1,-1.3336629378385276,-0.2699811455885199,0,0,0,0,1,0,0
1257,0,-0.22377301144474987,-0.6927874630415009,0,0,0,1,0,0,0
4997,0,-0.9921583451019806,-0.48138430431501034,0,1,0,0,0,0,0
4905,1,0.6299884703966175,-0.2699811455885199,0,0,0,1,0,0,0
142,0,-1.2482867896543908,-0.48138430431501034,0,1,0,0,0,0,0
2086,1,0.6299884703966175,-0.48138430431501034,0,1,0,0,0,0,0
3609,1,1.6545022486062586,-0.6927874630415009,1,0,0,0,0,0,1
3046,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
4963,1,-1.0775344932861173,-0.6927874630415009,1,0,0,1,0,0,0
5785,0,-0.6506537523654337,-0.6927874630415009,1,1,0,0,0,0,0
5139,0,0.8861169149490278,-0.6927874630415009,0,0,0,1,0,0,0
1449,1,1.4837499522379851,2.478259917855856,1,1,0,0,0,0,0
3424,1,-0.7360299005495704,-0.48138430431501034,1,0,0,0,1,0,0
2181,1,0.37386002584420736,-0.05857798686202939,0,0,0,1,0,0,0
4284,1,-1.1629106414702541,-0.48138430431501034,0,0,0,1,0,0,0
6719,1,-0.7360299005495704,-0.6927874630415009,0,0,0,1,0,0,0
4003,1,-0.6506537523654337,0.7870346480439325,0,1,0,0,0,0,0
4095,1,1.3983738040538483,-0.05857798686202939,0,1,0,0,0,0,0
156,1,-0.4799014559971601,-0.48138430431501034,0,0,0,0,1,0,0
5386,1,0.37386002584420736,-0.48138430431501034,0,0,0,1,0,0,0
5930,1,-0.05302071507647639,-0.48138430431501034,1,0,0,1,0,0,0
4955,1,-0.9067821969178439,-0.05857798686202939,0,0,0,1,0,0,0
3015,1,-1.2482867896543908,-0.48138430431501034,0,1,0,0,0,0,0
5044,1,1.9960068413428056,-0.2699811455885199,1,0,0,1,0,0,0
2023,1,-0.39452530781302336,-0.05857798686202939,0,1,0,0,0,0,0
2758,1,-0.39452530781302336,0.7870346480439325,0,1,0,0,0,0,0
602,0,0.2884838776600706,-0.48138430431501034,0,1,0,0,0,0,0
7197,1,-0.5652776041812969,-0.48138430431501034,0,1,0,0,0,0,0
72,1,0.37386002584420736,-0.48138430431501034,1,1,0,0,0,0,0
3189,1,-0.3091491596288866,-0.6927874630415009,0,1,0,0,0,0,0
1828,1,0.20310772947593386,-0.05857798686202939,1,0,0,1,0,0,0
4653,1,1.0568692113173013,-0.05857798686202939,1,0,0,1,0,0,0
6266,0,-1.2482867896543908,0.1528251718644611,0,0,0,1,0,0,0
4870,1,0.7153646185807543,-0.6927874630415009,1,0,0,1,0,0,0
3249,1,-0.22377301144474987,1.421244124223404,0,1,0,0,0,0,0
5585,1,-0.4799014559971601,-0.6927874630415009,1,1,0,0,0,0,0
3812,1,-1.1629106414702541,-0.2699811455885199,0,0,0,1,0,0,0
6068,1,-0.7360299005495704,-0.6927874630415009,0,0,0,1,0,0,0
799,0,0.1177315812917971,-0.48138430431501034,1,1,0,0,0,0,0
4541,1,2.3375114340793526,-0.2699811455885199,0,0,0,1,0,0,0
1427,1,-0.9921583451019806,0.36422833059095155,1,0,0,1,0,0,0
144,1,0.2884838776600706,1.2098409654969136,0,1,0,0,0,0,0
3279,0,-0.3091491596288866,-0.2699811455885199,0,0,0,1,0,0,0
1875,1,0.37386002584420736,0.575631489317442,0,0,0,0,0,0,1
4912,1,-0.9067821969178439,-0.6927874630415009,0,0,0,1,0,0,0
4295,1,0.4592361740283441,-0.48138430431501034,1,0,0,1,0,0,0
3926,1,-0.13839686326061312,0.36422833059095155,0,0,0,1,0,0,0
1426,1,0.5446123222124808,-0.6927874630415009,1,1,0,0,0,0,0
670,1,1.6545022486062586,-0.6927874630415009,0,0,0,0,0,0,1
2197,1,-0.5652776041812969,-0.48138430431501034,0,1,0,0,0,0,0
3130,1,-0.9921583451019806,-0.2699811455885199,0,0,0,1,0,0,0
647,0,0.8861169149490278,-0.48138430431501034,0,0,0,1,0,0,0
2017,1,-0.3091491596288866,1.2098409654969136,0,1,0,0,0,0,0
1011,1,1.3983738040538483,-0.6927874630415009,0,0,0,0,1,0,0
5443,1,-1.0775344932861173,1.8440504416763848,0,1,0,0,0,0,0
1636,1,1.7398783967903952,-0.05857798686202939,0,0,0,1,0,0,0
5393,1,-0.4799014559971601,-0.05857798686202939,1,1,0,0,0,0,0
4053,1,-0.9921583451019806,0.1528251718644611,0,1,0,0,0,0,0
6183,1,-1.0775344932861173,-0.2699811455885199,0,0,0,0,1,0,0
5794,1,1.3129976558697116,-0.48138430431501034,0,0,0,1,0,0,0
6340,1,1.1422453595014381,0.1528251718644611,0,1,0,0,0,0,0
2388,1,-0.05302071507647639,-0.6927874630415009,1,0,0,1,0,0,0
846,1,-1.2482867896543908,-0.48138430431501034,1,1,0,0,0,0,0
4735,1,0.20310772947593386,-0.05857798686202939,1,1,0,0,0,0,0
3568,1,-0.5652776041812969,-0.6927874630415009,0,0,0,1,0,0,0
814,1,-0.7360299005495704,0.998437806770423,0,0,0,1,0,0,0
5500,1,0.800740766764891,0.575631489317442,0,0,0,0,0,0,1
2081,1,0.5446123222124808,0.1528251718644611,0,1,0,0,0,0,0
713,1,1.3129976558697116,3.112469394035328,0,1,0,0,0,0,0
7106,1,-0.39452530781302336,0.1528251718644611,0,0,0,1,0,0,0
6642,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
5802,1,0.9714930631331645,-0.48138430431501034,0,0,0,1,0,0,0
2753,0,-0.22377301144474987,-0.6927874630415009,0,1,0,0,0,0,0
7069,1,2.764392175000036,-0.48138430431501034,0,0,0,1,0,0,0
5232,1,0.8861169149490278,3.746678870214799,0,0,0,1,0,0,0
593,1,-1.2482867896543908,-0.6927874630415009,1,0,0,0,1,0,0
6088,0,-0.4799014559971601,-0.6927874630415009,1,0,0,1,0,0,0
383,1,-0.7360299005495704,0.575631489317442,0,1,0,0,0,0,0
4393,1,-0.6506537523654337,1.8440504416763848,0,1,0,0,0,0,0
6072,1,-0.39452530781302336,-0.6927874630415009,0,0,0,1,0,0,0
331,1,-1.1629106414702541,-0.05857798686202939,0,0,0,0,1,0,0
6190,1,-0.5652776041812969,-0.2699811455885199,0,1,0,0,0,0,0
3528,1,1.825254544974532,-0.05857798686202939,0,0,0,1,0,0,0
1600,1,-1.1629106414702541,-0.6927874630415009,0,1,0,0,0,0,0
7009,0,-0.4799014559971601,0.7870346480439325,0,1,0,0,0,0,0
1795,1,0.03235543310766036,1.8440504416763848,0,0,0,0,1,0,0
4783,1,0.5446123222124808,5.860710457479704,0,0,0,0,0,0,1
2690,1,-0.13839686326061312,0.7870346480439325,0,0,0,1,0,0,0
5084,1,-0.05302071507647639,-0.2699811455885199,0,1,0,0,0,0,0
